fault_severity,location,severity_type,resource_type,log_feature,volume,event_type
2,569,1,8,213,28,5
2,752,0,8,213,14,5
2,775,1,8,74,9,5
2,104,0,8,85,1,5
2,764,0,8,211,1,1
2,898,0,8,74,7,5
2,824,0,8,189,5,1
2,925,0,8,74,2,5
2,51,1,8,74,4,5
2,787,1,8,213,26,5
2,909,0,8,199,1,1
2,579,0,8,213,16,5
2,60,0,8,211,9,5
2,634,0,8,215,1,1
2,60,1,8,74,6,5
2,50,0,8,189,1,1
2,764,0,8,72,2,1
2,775,1,8,74,8,5
2,108,1,8,213,4,5
2,709,1,8,213,8,5
2,108,1,8,213,4,5
2,804,0,8,218,2,1
2,920,0,8,199,19,1
2,911,1,8,213,6,5
2,807,0,8,75,2,1
2,911,0,8,72,16,1
2,764,0,8,213,38,1
2,110,0,8,199,3,3
2,545,0,8,190,10,1
2,35,0,8,189,1,1
2,644,0,8,213,8,1
2,659,0,8,74,19,5
2,108,1,2,104,1,25
2,579,0,8,74,15,5
2,60,1,8,72,1,5
2,569,1,8,74,1,5
2,585,0,8,70,12,1
2,925,0,8,74,7,1
2,696,0,7,47,2,1
2,686,0,8,202,2,5
2,572,0,8,189,1,1
2,60,1,8,74,3,5
2,909,0,8,199,1,1
2,108,1,2,104,1,25
2,764,0,2,74,4,1
2,108,1,2,104,1,25
2,42,1,8,74,7,5
2,659,0,8,74,12,5
2,739,1,8,74,6,5
2,739,1,8,199,1,5
2,686,0,8,64,6,1
2,764,0,8,211,4,1
2,538,0,8,71,2,1
2,754,0,8,190,11,0
2,42,1,8,74,7,5
2,614,1,8,211,6,5
2,19,1,8,213,10,5
2,804,0,8,48,4,1
2,787,1,8,213,26,5
2,569,1,8,213,22,5
2,22,0,8,48,6,1
2,86,1,8,74,5,5
2,925,0,8,64,1,5
2,101,0,8,202,12,1
2,786,1,8,74,7,5
2,614,1,8,213,12,5
2,656,1,8,201,4,1
2,614,1,8,213,12,5
2,42,0,8,213,14,1
2,925,0,8,64,4,1
2,8,1,8,211,2,5
2,661,0,8,199,3,1
2,686,0,8,74,25,1
2,898,0,8,202,11,1
2,739,1,8,213,19,5
2,775,1,8,74,9,5
2,659,0,8,202,1,1
2,108,1,8,202,11,5
2,892,0,8,214,2,1
2,585,0,8,70,12,1
2,925,0,8,74,7,1
2,786,1,8,74,5,5
2,42,1,8,213,10,5
2,696,0,7,89,1,3
2,752,0,8,213,21,5
2,110,0,8,199,3,3
2,898,1,8,74,4,5
2,864,0,8,48,12,1
2,739,1,8,213,16,5
2,786,1,8,213,14,5
2,686,0,8,74,29,1
2,752,1,8,74,14,5
2,825,1,8,73,6,1
2,709,0,8,74,15,5
2,19,1,8,213,10,5
2,892,0,8,214,2,1
2,739,1,8,74,9,5
2,853,0,8,48,8,1
2,795,0,8,189,2,1
2,0,0,8,38,1,1
2,786,0,8,213,9,5
2,569,1,8,74,4,5
2,849,0,8,199,6,4
2,659,1,8,74,9,5
2,644,0,8,202,1,5
2,825,1,8,73,6,1
2,739,1,8,213,6,5
2,614,1,8,213,4,5
2,569,1,8,74,5,5
2,764,1,8,213,15,5
2,925,0,8,202,2,1
2,646,0,8,194,1,1
2,101,0,8,74,6,5
2,42,1,8,213,14,5
2,614,1,8,213,4,5
2,911,1,8,213,10,5
2,769,0,8,199,4,4
2,752,0,8,202,2,5
2,764,0,8,202,5,1
2,51,1,8,211,1,5
2,860,1,8,213,12,5
2,646,0,8,194,1,1
2,21,0,8,189,10,1
2,569,1,8,74,5,5
2,686,0,8,199,1,1
2,786,1,8,74,5,5
2,795,0,8,189,2,1
2,525,0,8,190,2,8
2,754,0,8,190,11,0
2,8,0,8,74,4,5
2,764,0,8,202,1,1
2,584,0,8,199,1,1
2,898,0,8,202,11,1
2,614,1,8,213,4,5
2,19,0,8,74,6,1
2,807,0,8,75,2,1
2,60,0,8,211,9,5
2,614,1,8,213,12,5
2,925,0,8,213,22,1
2,569,0,8,74,9,5
2,75,0,8,50,1,5
2,652,0,8,73,4,1
2,12,0,8,204,6,1
2,659,0,8,64,1,1
2,909,0,8,199,1,1
2,104,0,8,85,1,5
2,911,0,8,64,11,1
2,86,1,8,74,5,5
2,909,0,8,199,1,1
2,8,0,8,74,4,5
2,860,1,8,213,12,5
2,764,1,8,202,2,5
2,739,1,8,213,14,5
2,925,0,8,213,22,1
2,764,0,8,202,5,1
2,108,0,8,64,5,5
2,659,1,8,74,8,5
2,686,0,2,64,3,8
2,686,0,8,74,11,5
2,569,1,8,74,1,5
2,752,0,8,74,15,5
2,686,0,8,199,1,1
2,709,1,8,74,19,5
2,786,0,8,74,8,1
2,60,1,8,211,1,5
2,686,0,8,199,1,1
2,898,0,8,74,4,5
2,8,1,8,202,3,5
2,911,0,8,74,8,1
2,786,0,8,74,8,1
2,775,1,8,74,8,5
2,775,1,8,74,17,5
2,686,0,8,202,2,1
2,723,1,8,74,4,5
2,548,0,8,76,1,1
2,723,1,8,74,4,5
2,86,1,8,74,5,5
2,566,0,8,213,20,5
2,19,1,8,213,10,5
2,566,0,8,213,20,5
2,754,0,8,190,11,0
2,787,1,8,213,8,5
2,27,0,8,54,5,1
2,659,0,8,64,1,1
2,702,0,8,34,9,1
2,75,1,8,74,5,5
2,652,0,8,73,4,1
2,927,0,8,199,1,1
2,764,0,2,74,4,1
2,101,0,8,64,1,1
2,75,0,8,58,2,5
2,739,1,8,74,6,5
2,696,0,7,89,1,3
2,874,0,8,205,2,1
2,682,0,9,156,1,8
2,614,0,8,211,10,1
2,19,1,8,213,10,5
2,8,0,8,74,4,5
2,849,0,8,199,6,4
2,101,0,8,202,12,1
2,898,0,8,202,11,1
2,533,0,8,71,2,1
2,680,0,8,34,8,1
2,42,1,8,213,14,5
2,569,1,8,74,7,5
2,856,0,8,218,2,1
2,60,1,8,74,6,5
2,94,0,8,68,3,5
2,108,0,8,202,14,5
2,775,0,8,213,20,1
2,709,1,8,213,8,5
2,764,0,8,211,2,1
2,854,0,8,78,1,1
2,585,0,8,189,1,1
2,686,0,8,204,1,5
2,659,1,8,74,11,5
2,42,0,8,213,14,1
2,51,1,8,74,4,5
2,925,0,8,213,12,1
2,723,1,8,211,1,5
2,911,0,8,64,11,1
2,101,0,8,202,12,1
2,775,0,8,213,27,1
2,723,1,8,211,1,5
2,101,0,8,211,6,1
2,686,0,8,202,2,1
2,911,1,8,213,6,5
2,920,0,8,48,6,1
2,579,0,8,74,15,5
2,686,0,8,74,16,1
2,614,0,8,74,11,5
2,569,1,8,213,11,5
2,787,1,8,213,16,5
2,925,0,8,202,3,5
2,12,0,8,204,6,1
2,614,1,8,211,6,5
2,48,0,8,203,6,1
2,60,1,8,72,1,5
2,644,1,8,202,1,5
2,569,1,8,74,5,5
2,853,0,8,48,8,1
2,644,0,8,213,8,1
2,546,0,2,85,1,8
2,27,0,8,115,3,3
2,898,0,8,213,8,5
2,579,0,8,213,12,5
2,764,0,8,213,21,1
2,686,0,8,202,2,5
2,19,1,8,213,10,5
2,628,0,8,209,2,1
2,108,1,8,202,11,5
2,0,0,8,38,1,1
2,786,1,8,74,8,5
2,644,1,8,213,28,5
2,709,1,8,213,6,5
2,925,0,8,74,2,5
2,569,1,8,213,28,5
2,60,1,8,72,1,5
2,19,1,8,211,2,5
2,911,1,8,213,10,5
2,614,1,8,211,6,5
2,739,1,8,74,6,5
2,925,0,8,202,2,1
2,101,0,8,202,2,5
2,108,0,8,202,14,5
2,925,0,8,202,3,5
2,786,0,8,74,8,1
2,569,1,8,213,22,5
2,860,1,8,213,4,5
2,101,0,8,202,1,1
2,108,0,8,202,13,1
2,785,0,8,57,1,1
2,99,0,8,43,2,1
2,19,1,8,213,10,5
2,35,0,8,189,1,1
2,42,1,8,74,7,5
2,752,0,8,74,8,1
2,785,0,8,57,1,1
2,752,0,8,74,6,5
2,101,0,8,50,1,5
2,786,0,8,74,8,1
2,634,0,8,215,1,1
2,680,0,8,218,5,7
2,860,1,8,213,4,5
2,108,1,8,202,11,5
2,686,0,8,202,2,5
2,8,0,8,74,4,5
2,60,1,8,74,3,5
2,785,0,8,57,1,1
2,634,0,8,190,4,1
2,656,0,8,43,1,1
2,545,0,8,190,10,1
2,795,0,8,189,2,1
2,854,0,8,78,1,1
2,739,1,8,74,3,5
2,60,1,8,74,6,5
2,659,0,8,64,1,1
2,19,0,8,74,6,1
2,695,0,8,219,1,4
2,108,1,8,213,2,5
2,108,1,8,213,2,5
2,747,0,8,188,1,1
2,101,0,8,211,6,1
2,686,0,8,72,2,1
2,108,0,8,202,13,1
2,764,0,2,74,4,1
2,533,0,8,71,2,1
2,108,1,8,213,2,5
2,856,0,8,218,2,1
2,738,0,8,78,1,1
2,569,1,8,213,22,5
2,747,0,8,188,1,1
2,775,0,8,213,27,1
2,51,1,8,74,4,5
2,8,0,8,74,4,5
2,659,1,8,74,9,5
2,713,0,8,115,1,3
2,925,0,8,74,7,1
2,723,1,8,211,1,5
2,112,0,8,199,1,1
2,89,0,8,189,1,1
2,752,0,8,213,14,5
2,911,1,8,213,10,5
2,723,1,8,211,1,5
2,764,0,8,211,2,1
2,898,0,8,74,7,5
2,696,0,8,218,1,1
2,764,0,8,213,38,1
2,709,1,8,213,6,5
2,110,0,8,199,3,3
2,848,1,8,212,4,1
2,752,1,8,74,14,5
2,42,1,8,213,10,5
2,661,0,8,199,3,1
2,709,0,8,204,5,1
2,686,0,8,202,1,1
2,644,0,8,213,8,1
2,775,0,8,74,7,1
2,569,1,8,74,4,5
2,27,0,8,115,3,3
2,566,1,8,74,12,5
2,775,0,8,213,18,5
2,925,0,8,202,3,5
2,804,0,8,48,4,1
2,686,0,8,50,1,5
2,569,1,8,74,12,5
2,17,0,8,48,5,1
2,101,0,8,72,1,5
2,533,0,8,71,2,1
2,569,0,8,74,9,5
2,525,0,8,190,2,8
2,911,0,8,74,10,1
2,569,1,8,213,22,5
2,752,0,8,74,15,5
2,764,0,8,72,2,1
2,739,1,8,199,1,5
2,569,0,8,74,10,5
2,739,1,8,213,6,5
2,60,1,8,72,1,5
2,42,0,8,213,14,1
2,709,1,8,74,16,5
2,898,0,8,74,6,5
2,775,1,8,213,18,5
2,108,1,8,202,11,5
2,659,1,8,74,8,5
2,898,0,8,202,11,1
2,709,0,8,74,23,1
2,709,0,8,213,24,1
2,86,1,8,213,10,5
2,22,0,8,77,6,1
2,520,0,8,21,1,1
2,542,0,8,49,22,1
2,686,0,8,213,15,1
2,909,0,8,199,1,1
2,542,0,8,49,22,1
2,614,1,8,213,4,5
2,17,0,8,48,5,1
2,614,0,8,74,10,5
2,108,1,8,211,1,5
2,752,0,8,213,21,5
2,8,1,8,213,8,5
2,764,0,8,211,4,1
2,925,0,8,74,2,5
2,752,0,8,202,1,5
2,739,1,8,213,16,5
2,50,0,8,189,1,1
2,764,0,8,72,2,1
2,19,1,8,211,2,5
2,75,1,8,74,5,5
2,752,0,8,202,2,5
2,566,1,8,74,12,5
2,775,1,8,74,6,5
2,764,0,8,211,2,1
2,646,0,8,194,1,1
2,927,0,8,199,1,1
2,739,1,8,74,3,5
2,856,0,8,218,2,1
2,108,1,8,213,4,5
2,854,0,8,78,1,1
2,925,0,8,202,2,1
2,569,1,8,213,10,5
2,925,0,8,64,1,5
2,752,0,8,74,8,1
2,108,0,8,202,14,5
2,525,0,8,190,2,8
2,898,0,8,74,4,5
2,75,0,8,50,1,5
2,75,0,8,58,2,5
2,652,0,8,73,4,1
2,142,0,2,85,1,10
2,659,1,8,74,9,5
2,108,0,8,202,3,1
2,752,0,8,74,8,1
2,848,1,8,212,4,1
2,659,1,8,74,9,5
2,634,0,8,190,4,1
2,86,1,8,74,8,5
2,19,1,8,213,10,5
2,579,0,8,74,15,5
2,786,1,8,74,8,5
2,686,0,8,74,25,1
2,752,0,8,50,2,1
2,19,1,8,211,2,5
2,764,0,8,211,1,1
2,75,0,8,50,1,5
2,752,0,8,202,2,5
2,8,1,8,213,8,5
2,634,0,8,190,4,1
2,856,0,8,218,2,1
2,60,1,8,72,1,5
2,614,1,8,213,4,5
2,849,0,8,48,8,1
2,86,1,8,213,10,5
2,538,0,8,71,2,1
2,754,0,8,190,11,0
2,646,0,8,194,1,1
2,764,0,8,213,26,5
2,27,0,8,115,3,3
2,752,0,8,213,14,5
2,569,1,8,74,4,5
2,787,0,8,213,12,1
2,108,1,8,211,1,5
2,584,0,8,199,1,1
2,925,0,8,74,2,5
2,911,1,8,213,6,5
2,101,0,8,50,1,5
2,8,0,8,74,4,5
2,538,0,8,71,2,1
2,686,0,8,199,1,1
2,764,0,8,211,4,1
2,75,0,8,50,1,5
2,696,0,8,218,1,1
2,786,1,8,213,19,5
2,898,0,8,74,4,5
2,533,0,8,71,2,1
2,86,1,8,74,5,5
2,19,1,8,213,10,5
2,682,0,9,156,1,8
2,764,0,8,72,2,1
2,644,0,8,202,1,5
2,520,0,8,21,1,1
2,579,0,8,213,16,5
2,520,0,8,21,1,1
2,27,0,8,54,5,1
2,686,0,8,74,11,5
2,786,1,8,213,19,5
2,634,0,8,190,4,1
2,764,0,8,202,1,1
2,709,1,8,74,6,5
2,60,1,8,72,1,5
2,614,0,8,74,10,5
2,686,0,8,202,4,5
2,60,1,8,211,1,5
2,569,1,8,74,7,5
2,849,0,8,48,8,1
2,925,0,8,202,2,1
2,50,0,8,189,1,1
2,686,0,8,213,15,1
2,108,1,8,213,2,5
2,644,0,8,74,4,5
2,695,0,8,219,1,4
2,101,0,8,211,6,1
2,898,0,8,74,4,5
2,101,0,8,72,1,5
2,101,0,8,211,6,1
2,775,0,8,213,18,5
2,686,0,8,72,2,1
2,911,1,8,213,6,5
2,925,0,8,202,3,5
2,614,0,8,213,28,1
2,644,1,8,74,16,5
2,775,0,8,213,15,1
2,804,0,8,48,4,1
2,920,0,8,199,19,1
2,686,0,8,64,6,1
2,764,0,8,72,2,1
2,775,1,8,74,17,5
2,652,0,8,73,4,1
2,739,1,8,199,1,5
2,108,0,8,64,7,1
2,787,0,8,74,10,1
2,86,1,8,213,10,5
2,659,0,8,74,19,5
2,75,1,8,213,12,5
2,577,0,8,214,2,1
2,110,0,8,199,3,3
2,16,0,8,57,1,1
2,86,1,8,74,8,5
2,8,1,8,211,2,5
2,786,0,8,74,8,1
2,739,1,8,74,15,5
2,634,0,8,190,4,1
2,775,1,8,213,18,5
2,634,0,8,215,1,1
2,25,0,8,179,7,1
2,752,1,8,74,5,5
2,108,0,8,202,5,1
2,849,0,8,199,6,4
2,659,1,8,74,11,5
2,579,0,8,213,12,5
2,644,1,8,202,1,5
2,86,1,8,213,10,5
2,579,0,8,213,12,5
2,569,1,8,74,1,5
2,709,0,8,66,1,5
2,8,1,8,202,3,5
2,786,0,8,213,5,5
2,50,0,8,189,1,1
2,773,0,8,48,10,1
2,898,0,8,74,6,5
2,644,1,8,213,8,5
2,786,0,8,213,5,5
2,16,0,8,57,1,1
2,19,1,8,213,10,5
2,911,0,8,72,16,1
2,853,0,8,48,8,1
2,721,1,8,213,8,5
2,86,1,8,213,10,5
2,686,0,8,202,3,1
2,775,0,8,74,7,1
2,752,1,8,199,2,5
2,787,1,8,213,26,5
2,752,0,8,202,1,5
2,786,1,8,74,5,5
2,764,0,8,211,4,1
2,925,0,8,74,7,1
2,898,0,8,74,12,1
2,60,0,8,211,9,5
2,686,0,8,50,1,5
2,659,1,8,74,11,5
2,86,1,8,74,5,5
2,787,1,8,213,10,5
2,764,0,8,213,21,1
2,752,0,8,202,3,5
2,19,1,8,211,2,5
2,786,1,8,74,5,5
2,656,1,8,201,4,1
2,60,1,8,74,3,5
2,709,1,8,213,6,5
2,809,0,8,190,1,1
2,747,0,8,188,1,1
2,569,1,8,74,5,5
2,804,0,8,218,2,1
2,739,1,8,213,28,5
2,680,0,8,218,5,7
2,614,1,8,213,4,5
2,680,0,8,34,8,1
2,569,1,8,213,28,5
2,920,0,8,199,19,1
2,546,0,2,85,1,8
2,911,0,8,74,10,1
2,925,0,8,202,2,1
2,775,1,8,74,6,5
2,925,0,8,64,1,5
2,787,1,8,213,10,5
2,764,0,8,213,26,5
2,764,0,8,213,38,1
2,709,0,8,204,5,1
2,764,1,8,213,15,5
2,25,0,8,179,7,1
2,824,0,8,189,5,1
2,911,0,8,211,10,1
2,627,0,8,190,10,1
2,569,0,8,74,9,5
2,112,0,8,199,1,1
2,94,0,8,68,3,5
2,686,0,8,204,1,5
2,925,0,8,74,7,1
2,695,0,8,219,1,4
2,739,1,8,74,6,5
2,119,0,8,79,11,1
2,709,1,8,213,8,5
2,686,0,8,199,1,1
2,86,1,8,74,5,5
2,644,0,8,202,1,5
2,709,0,8,74,23,1
2,786,0,8,213,9,5
2,644,0,8,202,2,5
2,614,1,8,211,6,5
2,8,1,8,211,2,5
2,644,1,8,213,8,5
2,569,1,8,74,8,5
2,764,1,8,213,15,5
2,686,0,8,50,1,5
2,709,1,8,74,16,5
2,60,1,8,74,6,5
2,925,0,8,64,1,5
2,659,0,8,213,32,1
2,108,0,8,202,13,1
2,42,1,8,213,12,5
2,86,1,8,74,5,5
2,569,1,8,74,12,5
2,739,1,8,199,1,5
2,723,1,8,213,26,5
2,614,1,8,213,4,5
2,764,0,8,213,38,1
2,925,1,8,64,2,5
2,696,0,7,89,1,3
2,875,0,8,217,1,1
2,686,0,2,64,3,8
2,752,0,8,202,1,5
2,60,0,8,211,9,5
2,644,0,8,202,1,5
2,8,1,8,211,2,5
2,569,1,8,74,4,5
2,609,0,8,15,2,4
2,825,1,8,212,4,1
2,739,1,8,74,6,5
2,775,0,8,213,20,1
2,920,0,8,48,6,1
2,898,0,8,74,4,5
2,764,1,8,213,15,5
2,569,1,8,213,28,5
2,709,0,8,204,5,1
2,898,0,8,74,12,1
2,925,0,8,74,2,5
2,614,0,8,213,28,1
2,101,0,8,202,2,5
2,898,0,8,202,11,1
2,752,0,8,74,8,1
2,686,0,8,74,11,5
2,569,1,8,74,5,5
2,89,0,8,189,1,1
2,682,0,9,156,1,8
2,86,1,8,213,10,5
2,75,1,8,74,5,5
2,60,1,8,211,1,5
2,659,0,8,74,19,5
2,752,0,8,202,2,5
2,659,0,8,213,32,1
2,853,0,8,48,8,1
2,752,1,8,74,14,5
2,786,1,8,74,8,5
2,569,0,8,74,9,5
2,786,1,8,74,8,5
2,686,0,8,74,16,1
2,101,0,8,64,1,1
2,585,0,8,70,12,1
2,98,0,8,189,1,1
2,739,1,8,213,16,5
2,764,0,8,211,4,1
2,739,1,8,199,1,5
2,786,0,8,74,8,1
2,752,0,8,202,1,5
2,925,1,8,64,2,5
2,101,0,8,74,6,5
2,661,0,8,199,3,1
2,874,0,8,205,2,1
2,686,0,8,74,25,1
2,709,1,8,213,6,5
2,764,0,8,211,4,1
2,892,0,8,214,2,1
2,686,0,8,72,2,1
2,709,1,8,213,8,5
2,752,0,8,213,14,5
2,51,0,8,213,18,1
2,569,1,8,213,11,5
2,911,0,8,74,10,1
2,108,0,8,74,9,5
2,579,0,8,213,12,5
2,101,0,8,211,2,5
2,42,1,8,213,8,5
2,787,1,8,213,10,5
2,795,0,8,189,2,1
2,16,0,8,57,1,1
2,548,0,8,76,1,1
2,19,1,8,213,10,5
2,19,0,8,74,6,1
2,25,0,8,179,7,1
2,569,1,8,213,11,5
2,19,1,8,213,10,5
2,723,1,8,74,4,5
2,19,1,8,213,10,5
2,739,1,8,213,16,5
2,686,0,8,64,6,1
2,108,0,8,74,6,5
2,75,0,8,58,2,5
2,19,0,8,74,6,1
2,875,0,8,217,1,1
2,644,1,8,74,4,5
2,634,0,8,215,1,1
2,773,0,8,48,10,1
2,911,1,8,74,6,5
2,569,0,8,74,10,5
2,787,1,8,213,18,5
2,60,1,8,74,3,5
2,686,0,8,202,6,5
2,686,0,8,213,15,1
2,786,0,8,213,28,1
2,686,0,8,213,15,1
2,752,0,8,202,1,5
2,86,1,8,74,5,5
2,686,0,8,74,16,1
2,634,0,8,190,4,1
2,533,0,8,71,2,1
2,786,0,8,213,9,5
2,927,0,8,199,1,1
2,911,0,8,72,16,1
2,584,0,8,199,1,1
2,656,1,8,201,4,1
2,679,0,8,189,10,1
2,680,0,8,218,5,7
2,686,0,8,74,29,1
2,863,0,6,89,1,1
2,686,0,8,74,25,1
2,764,0,8,213,21,1
2,682,0,9,156,1,8
2,752,1,8,199,2,5
2,786,1,8,74,6,5
2,86,1,8,74,5,5
2,739,1,8,199,1,5
2,42,1,8,74,7,5
2,764,1,8,202,2,5
2,709,0,8,66,1,5
2,927,0,8,199,1,1
2,644,0,8,74,4,5
2,860,0,8,74,4,1
2,566,1,8,74,12,5
2,925,0,8,74,7,1
2,614,0,8,211,10,1
2,723,1,8,211,1,5
2,101,0,8,211,6,1
2,927,0,8,199,1,1
2,27,0,8,54,5,1
2,628,0,8,209,2,1
2,545,0,8,190,10,1
2,739,1,8,74,15,5
2,920,0,8,199,19,1
2,898,0,8,202,11,1
2,752,0,8,213,14,5
2,627,0,8,190,10,1
2,775,1,8,74,17,5
2,764,0,8,213,38,1
2,656,1,8,201,4,1
2,542,0,8,49,22,1
2,752,1,8,199,2,5
2,142,0,2,85,1,10
2,892,0,8,214,2,1
2,614,1,8,211,6,5
2,108,0,8,64,5,5
2,8,1,8,202,3,5
2,764,1,8,213,15,5
2,644,0,8,202,2,5
2,764,0,8,202,5,1
2,786,1,8,213,14,5
2,89,0,8,189,1,1
2,16,0,8,57,1,1
2,874,0,8,205,2,1
2,739,1,8,74,15,5
2,101,0,8,211,2,5
2,709,0,8,213,24,1
2,752,0,8,74,15,5
2,925,0,8,64,1,5
2,892,0,8,214,2,1
2,659,0,8,74,19,5
2,101,0,8,211,2,5
2,925,0,8,202,2,1
2,764,0,8,72,2,1
2,542,0,8,49,22,1
2,709,1,8,213,8,5
2,911,1,8,74,6,5
2,787,1,8,213,10,5
2,108,0,8,202,14,5
2,723,1,8,211,1,5
2,863,0,6,89,1,1
2,659,0,8,202,1,1
2,569,0,8,74,9,5
2,644,0,8,202,1,5
2,892,0,8,214,2,1
2,101,0,8,211,2,5
2,545,0,8,190,10,1
2,609,0,8,15,2,4
2,686,0,8,202,4,5
2,60,1,8,74,6,5
2,614,1,8,213,4,5
2,764,0,8,211,2,1
2,86,1,8,213,8,5
2,911,0,8,211,10,1
2,75,0,8,50,1,5
2,661,0,8,199,3,1
2,787,1,8,213,18,5
2,925,0,8,202,3,5
2,569,1,8,74,4,5
2,614,1,8,213,4,5
2,927,0,8,199,1,1
2,786,0,8,213,5,5
2,101,0,8,202,12,1
2,110,0,8,199,3,3
2,853,0,8,48,8,1
2,50,0,8,189,1,1
2,786,0,8,213,28,1
2,739,1,8,213,16,5
2,569,1,8,74,4,5
2,656,0,8,43,1,1
2,786,0,8,213,5,5
2,739,1,8,213,24,5
2,686,1,8,74,4,5
2,110,0,8,199,3,3
2,0,0,8,38,1,1
2,569,0,8,74,9,5
2,764,0,8,213,26,5
2,875,0,8,217,1,1
2,644,1,8,74,4,5
2,108,1,8,211,1,5
2,75,0,8,58,2,5
2,775,0,8,213,27,1
2,911,0,8,211,10,1
2,634,0,8,190,4,1
2,108,1,8,213,4,5
2,764,0,2,74,4,1
2,848,1,8,212,4,1
2,644,1,8,202,1,5
2,709,1,8,74,19,5
2,825,1,8,73,6,1
2,696,0,8,218,1,1
2,911,0,8,211,10,1
2,60,0,8,211,9,5
2,739,1,8,199,1,5
2,863,0,6,89,1,1
2,22,0,8,48,6,1
2,898,0,8,74,6,5
2,849,0,8,48,8,1
2,752,0,8,202,2,5
2,739,1,8,74,9,5
2,775,1,8,74,8,5
2,42,1,8,74,7,5
2,795,0,8,189,2,1
2,108,0,8,64,7,1
2,628,0,8,209,2,1
2,108,0,8,74,9,5
2,27,0,8,115,3,3
2,101,0,8,202,2,5
2,775,0,8,213,27,1
2,300,0,8,190,9,1
2,686,0,8,202,6,5
2,752,0,8,74,8,1
2,108,0,8,74,6,5
2,644,0,8,74,4,5
2,715,0,8,189,12,1
2,863,0,6,89,1,1
2,21,0,8,189,10,1
2,925,0,8,50,1,1
2,108,0,8,64,5,5
2,898,0,8,74,4,5
2,8,1,8,211,2,5
2,764,0,8,202,1,1
2,709,0,8,66,1,5
2,108,0,8,202,14,5
2,634,0,8,190,4,1
2,898,0,8,74,7,5
2,849,0,8,48,8,1
2,614,1,8,213,4,5
2,892,0,8,214,2,1
2,925,0,8,213,12,1
2,686,0,8,202,6,5
2,108,1,8,211,1,5
2,787,1,8,213,16,5
2,752,0,8,213,14,5
2,566,1,8,187,4,5
2,75,0,8,58,2,5
2,686,0,8,64,6,1
2,860,0,8,74,4,1
2,577,0,8,214,2,1
2,8,1,8,202,3,5
2,752,0,8,213,14,5
2,787,1,8,213,8,5
2,112,0,8,199,1,1
2,8,1,8,202,3,5
2,659,0,8,213,14,5
2,775,1,8,74,17,5
2,898,0,8,74,6,5
2,825,1,8,73,6,1
2,898,0,8,74,4,5
2,925,0,8,64,4,1
2,824,0,8,189,5,1
2,752,0,8,213,14,5
2,533,0,8,71,2,1
2,925,0,8,213,22,1
2,775,0,8,213,18,5
2,860,0,8,74,4,1
2,925,1,8,64,2,5
2,659,0,8,204,1,5
2,300,0,8,190,9,1
2,795,0,8,189,2,1
2,569,1,8,213,20,5
2,614,0,8,213,28,1
2,644,1,8,202,1,5
2,775,0,8,213,15,1
2,709,0,8,204,5,1
2,19,1,8,213,10,5
2,520,0,8,21,1,1
2,709,0,8,204,5,1
2,775,0,8,213,20,1
2,569,1,8,74,12,5
2,659,0,8,74,12,5
2,686,0,8,202,6,5
2,686,0,8,74,11,5
2,911,0,8,64,11,1
2,764,0,8,211,4,1
2,860,1,8,213,4,5
2,856,0,8,218,2,1
2,569,1,8,74,8,5
2,108,0,8,202,13,1
2,752,0,8,213,14,5
2,12,0,8,204,6,1
2,786,1,8,74,7,5
2,709,0,8,213,24,1
2,108,0,8,202,14,5
2,108,0,8,74,6,5
2,686,0,8,204,1,5
2,857,0,8,189,3,1
2,8,0,8,74,4,5
2,19,1,8,211,2,5
2,686,0,8,72,2,1
2,569,1,8,74,8,5
2,864,0,8,48,12,1
2,627,0,8,190,10,1
2,644,0,8,202,2,5
2,752,1,8,199,2,5
2,569,1,8,74,5,5
2,709,0,8,213,24,1
2,16,0,8,57,1,1
2,925,0,8,64,1,5
2,577,0,8,214,2,1
2,60,1,8,74,3,5
2,609,0,8,15,2,4
2,659,1,8,74,8,5
2,101,0,8,211,6,1
2,764,0,8,211,1,1
2,614,0,8,74,10,5
2,644,1,8,202,1,5
2,634,0,8,190,4,1
2,787,1,8,213,16,5
2,75,0,8,50,1,5
2,911,1,8,74,5,5
2,108,0,8,195,2,1
2,925,0,8,211,2,5
2,98,0,8,189,1,1
2,739,1,8,213,24,5
2,764,0,8,213,38,1
2,614,0,8,74,11,5
2,659,1,8,72,1,5
2,764,0,8,202,5,1
2,686,0,8,64,6,1
2,709,0,8,74,23,1
2,579,0,8,213,12,5
2,853,0,8,48,8,1
2,764,0,8,211,4,1
2,775,0,8,213,27,1
2,925,1,8,202,2,5
2,101,0,8,64,1,1
2,898,0,8,74,6,5
2,925,1,8,64,2,5
2,569,1,8,213,20,5
2,739,1,8,213,14,5
2,108,0,8,74,6,5
2,752,0,8,202,3,5
2,101,0,8,213,10,1
2,42,1,8,213,12,5
2,652,0,8,73,4,1
2,686,0,8,74,16,1
2,686,0,8,202,6,5
2,634,0,8,215,1,1
2,764,0,8,211,1,1
2,656,1,8,201,4,1
2,764,0,8,72,2,1
2,108,0,8,74,9,5
2,911,0,8,211,10,1
2,659,0,8,213,14,5
2,686,0,8,74,29,1
2,787,1,8,213,16,5
2,787,0,8,213,12,1
2,108,0,8,74,9,5
2,898,0,8,213,8,5
2,775,0,8,74,7,1
2,709,1,8,213,6,5
2,747,0,8,188,1,1
